npu,crime_type,occur_year,occur_month,occur_count
Z,BURGLARY-NONRES,2011,July,7
Z,BURGLARY-NONRES,2011,June,10
Z,BURGLARY-NONRES,2011,March,3
Z,BURGLARY-NONRES,2011,May,7
Z,BURGLARY-NONRES,2011,November,6
Z,BURGLARY-NONRES,2011,October,6
Z,BURGLARY-NONRES,2011,September,6
Z,BURGLARY-NONRES,2012,April,3
Z,BURGLARY-NONRES,2012,August,1
Z,BURGLARY-NONRES,2012,December,1
Z,BURGLARY-NONRES,2012,February,4
Z,BURGLARY-NONRES,2012,January,5
Z,BURGLARY-NONRES,2012,July,3
Z,BURGLARY-NONRES,2012,June,2
Z,BURGLARY-NONRES,2012,March,3
Z,BURGLARY-NONRES,2012,May,10
Z,BURGLARY-NONRES,2012,November,3
Z,BURGLARY-NONRES,2012,October,8
Z,BURGLARY-NONRES,2012,September,3
Z,BURGLARY-NONRES,2013,April,3
Z,BURGLARY-NONRES,2013,August,11
Z,BURGLARY-NONRES,2013,December,5
Z,BURGLARY-NONRES,2013,February,1
Z,BURGLARY-NONRES,2013,January,2
Z,BURGLARY-NONRES,2013,July,5
Z,BURGLARY-NONRES,2013,June,9
Z,BURGLARY-NONRES,2013,March,5
Z,BURGLARY-NONRES,2013,May,8
Z,BURGLARY-NONRES,2013,November,7
Z,BURGLARY-NONRES,2013,October,3
Z,BURGLARY-NONRES,2013,September,8
Z,BURGLARY-NONRES,2014,April,11
Z,BURGLARY-NONRES,2014,August,4
Z,BURGLARY-NONRES,2014,December,3
Z,BURGLARY-NONRES,2014,February,7
Z,BURGLARY-NONRES,2014,January,8
Z,BURGLARY-NONRES,2014,July,5
Z,BURGLARY-NONRES,2014,June,6
Z,BURGLARY-NONRES,2014,March,3
Z,BURGLARY-NONRES,2014,May,7
Z,BURGLARY-NONRES,2014,November,2
Z,BURGLARY-NONRES,2014,October,1
Z,BURGLARY-NONRES,2014,September,2
Z,BURGLARY-NONRES,2015,April,5
Z,BURGLARY-NONRES,2015,August,3
Z,BURGLARY-NONRES,2015,December,6
Z,BURGLARY-NONRES,2015,February,1
Z,BURGLARY-NONRES,2015,January,3
Z,BURGLARY-NONRES,2015,July,3
Z,BURGLARY-NONRES,2015,June,5
Z,BURGLARY-NONRES,2015,March,1
Z,BURGLARY-NONRES,2015,May,8
Z,BURGLARY-NONRES,2015,November,1
Z,BURGLARY-NONRES,2015,October,12
Z,BURGLARY-NONRES,2015,September,8
Z,BURGLARY-NONRES,2016,April,5
Z,BURGLARY-NONRES,2016,August,2
Z,BURGLARY-NONRES,2016,December,2
Z,BURGLARY-NONRES,2016,February,2
Z,BURGLARY-NONRES,2016,January,1
Z,BURGLARY-NONRES,2016,July,5
Z,BURGLARY-NONRES,2016,June,3
Z,BURGLARY-NONRES,2016,March,4
Z,BURGLARY-NONRES,2016,May,3
Z,BURGLARY-NONRES,2016,November,2
Z,BURGLARY-NONRES,2016,October,2
Z,BURGLARY-NONRES,2016,September,2
Z,BURGLARY-NONRES,2017,August,3
Z,BURGLARY-NONRES,2017,December,3
Z,BURGLARY-NONRES,2017,February,2
Z,BURGLARY-NONRES,2017,January,1
Z,BURGLARY-NONRES,2017,July,2
Z,BURGLARY-NONRES,2017,June,2
Z,BURGLARY-NONRES,2017,March,1
Z,BURGLARY-NONRES,2017,May,8
Z,BURGLARY-NONRES,2017,November,2
Z,BURGLARY-NONRES,2017,October,2
Z,BURGLARY-NONRES,2017,September,4
Z,BURGLARY-NONRES,2018,April,4
Z,BURGLARY-NONRES,2018,August,7
Z,BURGLARY-NONRES,2018,December,3
Z,BURGLARY-NONRES,2018,February,4
Z,BURGLARY-NONRES,2018,January,8
Z,BURGLARY-NONRES,2018,July,3
Z,BURGLARY-NONRES,2018,June,5
Z,BURGLARY-NONRES,2018,March,4
Z,BURGLARY-NONRES,2018,May,3
Z,BURGLARY-NONRES,2018,November,1
Z,BURGLARY-NONRES,2018,September,9
Z,BURGLARY-NONRES,2019,April,1
Z,BURGLARY-NONRES,2019,August,2
Z,BURGLARY-NONRES,2019,December,2
Z,BURGLARY-NONRES,2019,January,1
Z,BURGLARY-NONRES,2019,July,3
Z,BURGLARY-NONRES,2019,June,5
Z,BURGLARY-NONRES,2019,March,3
Z,BURGLARY-NONRES,2019,May,3
Z,BURGLARY-NONRES,2019,November,1
Z,BURGLARY-NONRES,2019,October,3
Z,BURGLARY-NONRES,2019,September,2
Z,BURGLARY-RESIDENCE,2009,April,25
Z,BURGLARY-RESIDENCE,2009,August,42
Z,BURGLARY-RESIDENCE,2009,December,53
Z,BURGLARY-RESIDENCE,2009,February,24
Z,BURGLARY-RESIDENCE,2009,January,43
Z,BURGLARY-RESIDENCE,2009,July,49
Z,BURGLARY-RESIDENCE,2009,June,49
Z,BURGLARY-RESIDENCE,2009,March,40
Z,BURGLARY-RESIDENCE,2009,May,29
Z,BURGLARY-RESIDENCE,2009,November,42
Z,BURGLARY-RESIDENCE,2009,October,28
Z,BURGLARY-RESIDENCE,2009,September,46
Z,BURGLARY-RESIDENCE,2010,April,40
Z,BURGLARY-RESIDENCE,2010,August,48
Z,BURGLARY-RESIDENCE,2010,December,38
Z,BURGLARY-RESIDENCE,2010,February,20
Z,BURGLARY-RESIDENCE,2010,January,35
Z,BURGLARY-RESIDENCE,2010,July,39
Z,BURGLARY-RESIDENCE,2010,June,38
Z,BURGLARY-RESIDENCE,2010,March,32
Z,BURGLARY-RESIDENCE,2010,May,29
Z,BURGLARY-RESIDENCE,2010,November,35
Z,BURGLARY-RESIDENCE,2010,October,48
Z,BURGLARY-RESIDENCE,2010,September,39
Z,BURGLARY-RESIDENCE,2011,April,29
Z,BURGLARY-RESIDENCE,2011,August,54
Z,BURGLARY-RESIDENCE,2011,December,50
Z,BURGLARY-RESIDENCE,2011,February,22
Z,BURGLARY-RESIDENCE,2011,January,26
Z,BURGLARY-RESIDENCE,2011,July,36
Z,BURGLARY-RESIDENCE,2011,June,45
Z,BURGLARY-RESIDENCE,2011,March,45
Z,BURGLARY-RESIDENCE,2011,May,36
Z,BURGLARY-RESIDENCE,2011,November,44
Z,BURGLARY-RESIDENCE,2011,October,54
Z,BURGLARY-RESIDENCE,2011,September,53
Z,BURGLARY-RESIDENCE,2012,April,30
Z,BURGLARY-RESIDENCE,2012,August,40
Z,BURGLARY-RESIDENCE,2012,December,32
Z,BURGLARY-RESIDENCE,2012,February,24
Z,BURGLARY-RESIDENCE,2012,January,38
Z,BURGLARY-RESIDENCE,2012,July,28
Z,BURGLARY-RESIDENCE,2012,June,40
Z,BURGLARY-RESIDENCE,2012,March,31
Z,BURGLARY-RESIDENCE,2012,May,33
Z,BURGLARY-RESIDENCE,2012,November,34
Z,BURGLARY-RESIDENCE,2012,October,50
Z,BURGLARY-RESIDENCE,2012,September,39
Z,BURGLARY-RESIDENCE,2013,April,34
Z,BURGLARY-RESIDENCE,2013,August,31
Z,BURGLARY-RESIDENCE,2013,December,35
Z,BURGLARY-RESIDENCE,2013,February,19
Z,BURGLARY-RESIDENCE,2013,January,29
Z,BURGLARY-RESIDENCE,2013,July,44
Z,BURGLARY-RESIDENCE,2013,June,29
Z,BURGLARY-RESIDENCE,2013,March,27
Z,BURGLARY-RESIDENCE,2013,May,28
Z,BURGLARY-RESIDENCE,2013,November,34
Z,BURGLARY-RESIDENCE,2013,October,28
Z,BURGLARY-RESIDENCE,2013,September,26
Z,BURGLARY-RESIDENCE,2014,April,26
Z,BURGLARY-RESIDENCE,2014,August,32
Z,BURGLARY-RESIDENCE,2014,December,39
Z,BURGLARY-RESIDENCE,2014,February,21
Z,BURGLARY-RESIDENCE,2014,January,31
Z,BURGLARY-RESIDENCE,2014,July,27
Z,BURGLARY-RESIDENCE,2014,June,34
Z,BURGLARY-RESIDENCE,2014,March,22
Z,BURGLARY-RESIDENCE,2014,May,39
Z,BURGLARY-RESIDENCE,2014,November,41
Z,BURGLARY-RESIDENCE,2014,October,34
Z,BURGLARY-RESIDENCE,2014,September,34
Z,BURGLARY-RESIDENCE,2015,April,19
Z,BURGLARY-RESIDENCE,2015,August,31
Z,BURGLARY-RESIDENCE,2015,December,24
Z,BURGLARY-RESIDENCE,2015,February,12
Z,BURGLARY-RESIDENCE,2015,January,25
Z,BURGLARY-RESIDENCE,2015,July,32
Z,BURGLARY-RESIDENCE,2015,June,25
Z,BURGLARY-RESIDENCE,2015,March,13
Z,BURGLARY-RESIDENCE,2015,May,21
Z,BURGLARY-RESIDENCE,2015,November,25
Z,BURGLARY-RESIDENCE,2015,October,33
Z,BURGLARY-RESIDENCE,2015,September,20
Z,BURGLARY-RESIDENCE,2016,April,20
Z,BURGLARY-RESIDENCE,2016,August,14
Z,BURGLARY-RESIDENCE,2016,December,17
Z,BURGLARY-RESIDENCE,2016,February,13
Z,BURGLARY-RESIDENCE,2016,January,16
Z,BURGLARY-RESIDENCE,2016,July,21
Z,BURGLARY-RESIDENCE,2016,June,18
Z,BURGLARY-RESIDENCE,2016,March,13
Z,BURGLARY-RESIDENCE,2016,May,12
Z,BURGLARY-RESIDENCE,2016,November,11
Z,BURGLARY-RESIDENCE,2016,October,22
Z,BURGLARY-RESIDENCE,2016,September,9
Z,BURGLARY-RESIDENCE,2017,April,5
Z,BURGLARY-RESIDENCE,2017,August,17
Z,BURGLARY-RESIDENCE,2017,December,18
Z,BURGLARY-RESIDENCE,2017,February,9
Z,BURGLARY-RESIDENCE,2017,January,12
Z,BURGLARY-RESIDENCE,2017,July,11
Z,BURGLARY-RESIDENCE,2017,June,10
Z,BURGLARY-RESIDENCE,2017,March,8
Z,BURGLARY-RESIDENCE,2017,May,7
Z,BURGLARY-RESIDENCE,2017,November,28
Z,BURGLARY-RESIDENCE,2017,October,17
Z,BURGLARY-RESIDENCE,2017,September,18
Z,BURGLARY-RESIDENCE,2018,April,13
Z,BURGLARY-RESIDENCE,2018,August,13
Z,BURGLARY-RESIDENCE,2018,December,10
Z,BURGLARY-RESIDENCE,2018,February,15
Z,BURGLARY-RESIDENCE,2018,January,8
Z,BURGLARY-RESIDENCE,2018,July,10
Z,BURGLARY-RESIDENCE,2018,June,12
Z,BURGLARY-RESIDENCE,2018,March,11
Z,BURGLARY-RESIDENCE,2018,May,20
Z,BURGLARY-RESIDENCE,2018,November,6
Z,BURGLARY-RESIDENCE,2018,October,12
Z,BURGLARY-RESIDENCE,2018,September,9
Z,BURGLARY-RESIDENCE,2019,April,18
Z,BURGLARY-RESIDENCE,2019,August,14
Z,BURGLARY-RESIDENCE,2019,December,16
Z,BURGLARY-RESIDENCE,2019,February,14
Z,BURGLARY-RESIDENCE,2019,January,13
Z,BURGLARY-RESIDENCE,2019,July,14
Z,BURGLARY-RESIDENCE,2019,June,9
Z,BURGLARY-RESIDENCE,2019,March,12
Z,BURGLARY-RESIDENCE,2019,May,16
Z,BURGLARY-RESIDENCE,2019,November,7
Z,BURGLARY-RESIDENCE,2019,October,7
Z,BURGLARY-RESIDENCE,2019,September,10
Z,HOMICIDE,2009,April,1
Z,HOMICIDE,2009,August,2
Z,HOMICIDE,2009,December,1
Z,HOMICIDE,2009,February,1
Z,HOMICIDE,2009,June,1
Z,HOMICIDE,2009,March,1
Z,HOMICIDE,2010,December,1
Z,HOMICIDE,2010,February,1
Z,HOMICIDE,2010,June,1
Z,HOMICIDE,2010,March,1
Z,HOMICIDE,2011,August,1
Z,HOMICIDE,2011,February,1
Z,HOMICIDE,2011,January,1
Z,HOMICIDE,2011,July,1
Z,HOMICIDE,2011,June,1
Z,HOMICIDE,2011,March,1
Z,HOMICIDE,2011,November,1
Z,HOMICIDE,2012,February,1
Z,HOMICIDE,2012,June,1
Z,HOMICIDE,2012,March,1
Z,HOMICIDE,2012,May,1
Z,HOMICIDE,2012,November,1
Z,HOMICIDE,2013,August,2
Z,HOMICIDE,2013,December,1
Z,HOMICIDE,2013,October,1
Z,HOMICIDE,2014,August,2
Z,HOMICIDE,2014,July,2
Z,HOMICIDE,2014,June,2
Z,HOMICIDE,2014,March,1
Z,HOMICIDE,2015,April,1
Z,HOMICIDE,2015,January,1
Z,HOMICIDE,2015,July,1
Z,HOMICIDE,2015,May,2
Z,HOMICIDE,2015,November,1
Z,HOMICIDE,2016,August,2
Z,HOMICIDE,2016,December,1
Z,HOMICIDE,2016,January,2
Z,HOMICIDE,2016,July,2
Z,HOMICIDE,2016,June,3
Z,HOMICIDE,2016,March,2
Z,HOMICIDE,2016,November,1
Z,HOMICIDE,2017,August,1
Z,HOMICIDE,2017,July,1
Z,HOMICIDE,2017,October,1
Z,HOMICIDE,2018,December,2
Z,HOMICIDE,2018,June,2
Z,HOMICIDE,2018,May,1
Z,HOMICIDE,2018,October,1
Z,HOMICIDE,2018,September,1
Z,HOMICIDE,2019,August,1
Z,HOMICIDE,2019,February,1
Z,HOMICIDE,2019,June,1
Z,HOMICIDE,2019,March,1
Z,HOMICIDE,2019,October,1
Z,HOMICIDE,2020,April,1
Z,HOMICIDE,2020,August,1
Z,HOMICIDE,2020,February,2
Z,HOMICIDE,2020,June,1
Z,HOMICIDE,2020,November,1
Z,HOMICIDE,2020,September,2
Z,HOMICIDE,2021,August,4
Z,HOMICIDE,2021,December,1
Z,HOMICIDE,2021,June,1
Z,HOMICIDE,2021,May,3
Z,HOMICIDE,2021,November,2
Z,HOMICIDE,2021,September,1
Z,HOMICIDE,2022,January,1
Z,HOMICIDE,2022,March,1
Z,LARCENY-FROM VEHICLE,2009,April,10
Z,LARCENY-FROM VEHICLE,2009,August,17
Z,LARCENY-FROM VEHICLE,2009,December,15
Z,LARCENY-FROM VEHICLE,2009,February,14
Z,LARCENY-FROM VEHICLE,2009,January,18
Z,LARCENY-FROM VEHICLE,2009,July,16
Z,LARCENY-FROM VEHICLE,2009,June,16
Z,LARCENY-FROM VEHICLE,2009,March,22
Z,LARCENY-FROM VEHICLE,2009,May,29
Z,LARCENY-FROM VEHICLE,2009,November,15
Z,LARCENY-FROM VEHICLE,2009,October,20
Z,LARCENY-FROM VEHICLE,2009,September,20
Z,LARCENY-FROM VEHICLE,2010,April,14
Z,LARCENY-FROM VEHICLE,2010,August,16
Z,LARCENY-FROM VEHICLE,2010,December,19
Z,LARCENY-FROM VEHICLE,2010,February,8
Z,LARCENY-FROM VEHICLE,2010,January,11
Z,LARCENY-FROM VEHICLE,2010,July,7
Z,LARCENY-FROM VEHICLE,2010,June,20
Z,LARCENY-FROM VEHICLE,2010,March,24
Z,LARCENY-FROM VEHICLE,2010,May,18
Z,LARCENY-FROM VEHICLE,2010,November,17
Z,LARCENY-FROM VEHICLE,2010,October,13
Z,LARCENY-FROM VEHICLE,2010,September,18
Z,LARCENY-FROM VEHICLE,2011,April,12
Z,LARCENY-FROM VEHICLE,2011,August,19
Z,LARCENY-FROM VEHICLE,2011,December,15
Z,LARCENY-FROM VEHICLE,2011,February,11
Z,LARCENY-FROM VEHICLE,2011,January,13
Z,LARCENY-FROM VEHICLE,2011,July,21
Z,LARCENY-FROM VEHICLE,2011,June,15
Z,LARCENY-FROM VEHICLE,2011,March,15
Z,LARCENY-FROM VEHICLE,2011,May,13
Z,LARCENY-FROM VEHICLE,2011,November,9
Z,LARCENY-FROM VEHICLE,2011,October,11
Z,LARCENY-FROM VEHICLE,2011,September,19
Z,LARCENY-FROM VEHICLE,2012,April,16
Z,LARCENY-FROM VEHICLE,2012,August,18
Z,LARCENY-FROM VEHICLE,2012,December,17
Z,LARCENY-FROM VEHICLE,2012,February,9
Z,LARCENY-FROM VEHICLE,2012,January,19
Z,LARCENY-FROM VEHICLE,2012,July,29
Z,LARCENY-FROM VEHICLE,2012,June,21
Z,LARCENY-FROM VEHICLE,2012,March,11
Z,LARCENY-FROM VEHICLE,2012,May,24
Z,LARCENY-FROM VEHICLE,2012,November,15
Z,LARCENY-FROM VEHICLE,2012,October,17
Z,LARCENY-FROM VEHICLE,2012,September,20
Z,LARCENY-FROM VEHICLE,2013,April,7
Z,LARCENY-FROM VEHICLE,2013,August,18
Z,LARCENY-FROM VEHICLE,2013,December,5
Z,LARCENY-FROM VEHICLE,2013,February,9
Z,LARCENY-FROM VEHICLE,2013,January,13
Z,LARCENY-FROM VEHICLE,2013,July,18
Z,LARCENY-FROM VEHICLE,2013,June,13
Z,LARCENY-FROM VEHICLE,2013,March,22
Z,LARCENY-FROM VEHICLE,2013,May,15
Z,LARCENY-FROM VEHICLE,2013,November,13
Z,LARCENY-FROM VEHICLE,2013,October,14
Z,LARCENY-FROM VEHICLE,2013,September,14
Z,LARCENY-FROM VEHICLE,2014,April,10
Z,LARCENY-FROM VEHICLE,2014,August,26
Z,LARCENY-FROM VEHICLE,2014,December,19
Z,LARCENY-FROM VEHICLE,2014,February,15
Z,LARCENY-FROM VEHICLE,2014,January,7
Z,LARCENY-FROM VEHICLE,2014,July,25
Z,LARCENY-FROM VEHICLE,2014,June,21
Z,LARCENY-FROM VEHICLE,2014,March,15
Z,LARCENY-FROM VEHICLE,2014,May,15
Z,LARCENY-FROM VEHICLE,2014,November,30
Z,LARCENY-FROM VEHICLE,2014,October,14
Z,LARCENY-FROM VEHICLE,2014,September,22
Z,LARCENY-FROM VEHICLE,2015,April,13
Z,LARCENY-FROM VEHICLE,2015,August,26
Z,LARCENY-FROM VEHICLE,2015,December,13
Z,LARCENY-FROM VEHICLE,2015,February,9
Z,LARCENY-FROM VEHICLE,2015,January,6
Z,LARCENY-FROM VEHICLE,2015,July,19
Z,LARCENY-FROM VEHICLE,2015,June,15
Z,LARCENY-FROM VEHICLE,2015,March,28
Z,LARCENY-FROM VEHICLE,2015,May,14
Z,LARCENY-FROM VEHICLE,2015,November,13
Z,LARCENY-FROM VEHICLE,2015,October,24
Z,LARCENY-FROM VEHICLE,2015,September,18
Z,LARCENY-FROM VEHICLE,2016,April,16
Z,LARCENY-FROM VEHICLE,2016,August,19
Z,LARCENY-FROM VEHICLE,2016,December,19
Z,LARCENY-FROM VEHICLE,2016,February,15
Z,LARCENY-FROM VEHICLE,2016,January,23
Z,LARCENY-FROM VEHICLE,2016,July,22
Z,LARCENY-FROM VEHICLE,2016,June,24
Z,LARCENY-FROM VEHICLE,2016,March,14
Z,LARCENY-FROM VEHICLE,2016,May,18
Z,LARCENY-FROM VEHICLE,2016,November,19
Z,LARCENY-FROM VEHICLE,2016,October,26
Z,LARCENY-FROM VEHICLE,2016,September,22
Z,LARCENY-FROM VEHICLE,2017,April,16
Z,LARCENY-FROM VEHICLE,2017,August,26
Z,LARCENY-FROM VEHICLE,2017,December,16
Z,LARCENY-FROM VEHICLE,2017,February,10
Z,LARCENY-FROM VEHICLE,2017,January,23
Z,LARCENY-FROM VEHICLE,2017,July,19
Z,LARCENY-FROM VEHICLE,2017,June,19
Z,LARCENY-FROM VEHICLE,2017,March,15
Z,LARCENY-FROM VEHICLE,2017,May,12
Z,LARCENY-FROM VEHICLE,2017,November,19
Z,LARCENY-FROM VEHICLE,2017,October,17
Z,LARCENY-FROM VEHICLE,2017,September,32
Z,LARCENY-FROM VEHICLE,2018,April,26
Z,LARCENY-FROM VEHICLE,2018,August,12
Z,LARCENY-FROM VEHICLE,2018,December,13
Z,LARCENY-FROM VEHICLE,2018,February,18
Z,LARCENY-FROM VEHICLE,2018,January,7
Z,LARCENY-FROM VEHICLE,2018,July,26
Z,LARCENY-FROM VEHICLE,2018,June,16
Z,LARCENY-FROM VEHICLE,2018,March,14
Z,LARCENY-FROM VEHICLE,2018,May,19
Z,LARCENY-FROM VEHICLE,2018,November,12
Z,LARCENY-FROM VEHICLE,2018,October,16
Z,LARCENY-FROM VEHICLE,2018,September,13
Z,LARCENY-FROM VEHICLE,2019,April,15
Z,LARCENY-FROM VEHICLE,2019,August,7
Z,LARCENY-FROM VEHICLE,2019,December,14
Z,LARCENY-FROM VEHICLE,2019,February,19
Z,LARCENY-FROM VEHICLE,2019,January,11
Z,LARCENY-FROM VEHICLE,2019,July,15
Z,LARCENY-FROM VEHICLE,2019,June,15
Z,LARCENY-FROM VEHICLE,2019,March,14
Z,LARCENY-FROM VEHICLE,2019,May,21
Z,LARCENY-FROM VEHICLE,2019,November,15
Z,LARCENY-FROM VEHICLE,2019,October,15
Z,LARCENY-FROM VEHICLE,2019,September,18
Z,LARCENY-FROM VEHICLE,2020,April,11
Z,LARCENY-FROM VEHICLE,2020,August,11
Z,LARCENY-FROM VEHICLE,2020,December,7
Z,LARCENY-FROM VEHICLE,2020,February,21
Z,LARCENY-FROM VEHICLE,2020,January,24
Z,LARCENY-FROM VEHICLE,2020,July,18
Z,LARCENY-FROM VEHICLE,2020,June,10
Z,LARCENY-FROM VEHICLE,2020,March,24
Z,LARCENY-FROM VEHICLE,2020,May,16
Z,LARCENY-FROM VEHICLE,2020,November,16
Z,LARCENY-FROM VEHICLE,2020,October,15
Z,LARCENY-FROM VEHICLE,2020,September,13
Z,LARCENY-FROM VEHICLE,2021,April,9
Z,LARCENY-FROM VEHICLE,2021,August,9
Z,LARCENY-FROM VEHICLE,2021,December,9
Z,LARCENY-FROM VEHICLE,2021,February,5
Z,LARCENY-FROM VEHICLE,2021,January,3
Z,LARCENY-FROM VEHICLE,2021,July,8
Z,LARCENY-FROM VEHICLE,2021,June,5
Z,LARCENY-FROM VEHICLE,2021,March,8
Z,LARCENY-FROM VEHICLE,2021,May,4
Z,LARCENY-FROM VEHICLE,2021,November,10
Z,LARCENY-FROM VEHICLE,2021,October,11
Z,LARCENY-FROM VEHICLE,2021,September,10
Z,LARCENY-FROM VEHICLE,2022,February,7
Z,LARCENY-FROM VEHICLE,2022,January,11
Z,LARCENY-FROM VEHICLE,2022,March,13
Z,LARCENY-NON VEHICLE,2009,April,23
Z,LARCENY-NON VEHICLE,2009,August,22
Z,LARCENY-NON VEHICLE,2009,December,26
Z,LARCENY-NON VEHICLE,2009,February,19
Z,LARCENY-NON VEHICLE,2009,January,23
Z,LARCENY-NON VEHICLE,2009,July,21
Z,LARCENY-NON VEHICLE,2009,June,19
Z,LARCENY-NON VEHICLE,2009,March,23
Z,LARCENY-NON VEHICLE,2009,May,31
Z,LARCENY-NON VEHICLE,2009,November,32
Z,LARCENY-NON VEHICLE,2009,October,42
Z,LARCENY-NON VEHICLE,2009,September,23
Z,LARCENY-NON VEHICLE,2010,April,32
Z,LARCENY-NON VEHICLE,2010,August,31
Z,LARCENY-NON VEHICLE,2010,December,22
Z,LARCENY-NON VEHICLE,2010,February,22
Z,LARCENY-NON VEHICLE,2010,January,30
Z,LARCENY-NON VEHICLE,2010,July,43
Z,LARCENY-NON VEHICLE,2010,June,29
Z,LARCENY-NON VEHICLE,2010,March,28
Z,LARCENY-NON VEHICLE,2010,May,24
Z,LARCENY-NON VEHICLE,2010,November,34
Z,LARCENY-NON VEHICLE,2010,October,27
Z,LARCENY-NON VEHICLE,2010,September,30
Z,LARCENY-NON VEHICLE,2011,April,38
Z,LARCENY-NON VEHICLE,2011,August,40
Z,LARCENY-NON VEHICLE,2011,December,27
Z,LARCENY-NON VEHICLE,2011,February,30
Z,LARCENY-NON VEHICLE,2011,January,28
Z,LARCENY-NON VEHICLE,2011,July,35
Z,LARCENY-NON VEHICLE,2011,June,38
Z,LARCENY-NON VEHICLE,2011,March,25
Z,LARCENY-NON VEHICLE,2011,May,51
Z,LARCENY-NON VEHICLE,2011,November,38
Z,LARCENY-NON VEHICLE,2011,October,21
Z,LARCENY-NON VEHICLE,2011,September,47
Z,LARCENY-NON VEHICLE,2012,April,21
Z,LARCENY-NON VEHICLE,2012,August,23
Z,LARCENY-NON VEHICLE,2012,December,27
Z,LARCENY-NON VEHICLE,2012,February,24
Z,LARCENY-NON VEHICLE,2012,January,34
Z,LARCENY-NON VEHICLE,2012,July,26
Z,LARCENY-NON VEHICLE,2012,June,32
Z,LARCENY-NON VEHICLE,2012,March,28
Z,LARCENY-NON VEHICLE,2012,May,42
Z,LARCENY-NON VEHICLE,2012,November,22
Z,LARCENY-NON VEHICLE,2012,October,19
Z,LARCENY-NON VEHICLE,2012,September,27
Z,LARCENY-NON VEHICLE,2013,April,14
Z,LARCENY-NON VEHICLE,2013,August,18
Z,LARCENY-NON VEHICLE,2013,December,14
Z,LARCENY-NON VEHICLE,2013,February,18
Z,LARCENY-NON VEHICLE,2013,January,28
Z,LARCENY-NON VEHICLE,2013,July,24
Z,LARCENY-NON VEHICLE,2013,June,29
Z,LARCENY-NON VEHICLE,2013,March,10
Z,LARCENY-NON VEHICLE,2013,May,36
Z,LARCENY-NON VEHICLE,2013,November,15
Z,LARCENY-NON VEHICLE,2013,October,25
Z,LARCENY-NON VEHICLE,2013,September,28
Z,LARCENY-NON VEHICLE,2014,April,23
Z,LARCENY-NON VEHICLE,2014,August,26
Z,LARCENY-NON VEHICLE,2014,December,17
Z,LARCENY-NON VEHICLE,2014,February,15
Z,LARCENY-NON VEHICLE,2014,January,12
Z,LARCENY-NON VEHICLE,2014,July,25
Z,LARCENY-NON VEHICLE,2014,June,20
Z,LARCENY-NON VEHICLE,2014,March,15
Z,LARCENY-NON VEHICLE,2014,May,26
Z,LARCENY-NON VEHICLE,2014,November,7
Z,LARCENY-NON VEHICLE,2014,October,14
Z,LARCENY-NON VEHICLE,2014,September,17
Z,LARCENY-NON VEHICLE,2015,April,17
Z,LARCENY-NON VEHICLE,2015,August,19
Z,LARCENY-NON VEHICLE,2015,December,15
Z,LARCENY-NON VEHICLE,2015,February,7
Z,LARCENY-NON VEHICLE,2015,January,17
Z,LARCENY-NON VEHICLE,2015,July,30
Z,LARCENY-NON VEHICLE,2015,June,21
Z,LARCENY-NON VEHICLE,2015,March,15
Z,LARCENY-NON VEHICLE,2015,May,27
Z,LARCENY-NON VEHICLE,2015,November,18
Z,LARCENY-NON VEHICLE,2015,October,15
Z,LARCENY-NON VEHICLE,2015,September,14
Z,LARCENY-NON VEHICLE,2016,April,7
Z,LARCENY-NON VEHICLE,2016,August,18
Z,LARCENY-NON VEHICLE,2016,December,15
Z,LARCENY-NON VEHICLE,2016,February,21
Z,LARCENY-NON VEHICLE,2016,January,15
Z,LARCENY-NON VEHICLE,2016,July,17
Z,LARCENY-NON VEHICLE,2016,June,23
Z,LARCENY-NON VEHICLE,2016,March,19
Z,LARCENY-NON VEHICLE,2016,May,11
Z,LARCENY-NON VEHICLE,2016,November,18
Z,LARCENY-NON VEHICLE,2016,October,25
Z,LARCENY-NON VEHICLE,2016,September,14
Z,LARCENY-NON VEHICLE,2017,April,23
Z,LARCENY-NON VEHICLE,2017,August,15
Z,LARCENY-NON VEHICLE,2017,December,17
Z,LARCENY-NON VEHICLE,2017,February,16
Z,LARCENY-NON VEHICLE,2017,January,12
Z,LARCENY-NON VEHICLE,2017,July,27
Z,LARCENY-NON VEHICLE,2017,June,22
Z,LARCENY-NON VEHICLE,2017,March,8
Z,LARCENY-NON VEHICLE,2017,May,16
Z,LARCENY-NON VEHICLE,2017,November,9
Z,LARCENY-NON VEHICLE,2017,October,13
Z,LARCENY-NON VEHICLE,2017,September,14
Z,LARCENY-NON VEHICLE,2018,April,10
Z,LARCENY-NON VEHICLE,2018,August,13
Z,LARCENY-NON VEHICLE,2018,December,11
Z,LARCENY-NON VEHICLE,2018,February,11
Z,LARCENY-NON VEHICLE,2018,January,8
Z,LARCENY-NON VEHICLE,2018,July,17
Z,LARCENY-NON VEHICLE,2018,June,14
Z,LARCENY-NON VEHICLE,2018,March,12
Z,LARCENY-NON VEHICLE,2018,May,12
Z,LARCENY-NON VEHICLE,2018,November,13
Z,LARCENY-NON VEHICLE,2018,October,9
Z,LARCENY-NON VEHICLE,2018,September,18
Z,LARCENY-NON VEHICLE,2019,April,11
Z,LARCENY-NON VEHICLE,2019,August,16
Z,LARCENY-NON VEHICLE,2019,December,14
Z,LARCENY-NON VEHICLE,2019,February,10
